img, patch_width, patch_height, x_min, x_max, y_min, y_max
3453_0_adversarial.png, 30, 70, 177, 207, 52, 122
3454_100_adversarial.png, 50, 50, 242, 292, 200, 250
3455_0_adversarial.png, 70, 70, 174, 244, 40, 110
3456_0_adversarial.png, 30, 70, 203, 233, 37, 107
3457_0_adversarial.png, 70, 50, 24, 94, 217, 267
3458_0_adversarial.png, 30, 50, 10, 40, 55, 105
3459_0_adversarial.png, 50, 30, 29, 79, 183, 213
3460_338_adversarial.png, 30, 30, 104, 134, 195, 225
3461_581_adversarial.png, 70, 70, 3, 73, 172, 242
3462_707_adversarial.png, 30, 30, 165, 195, 195, 225
3463_538_adversarial.png, 30, 30, 250, 280, 55, 85
3464_0_adversarial.png, 30, 70, 164, 194, 116, 186
3465_0_adversarial.png, 50, 70, 66, 116, 182, 252
3466_0_adversarial.png, 50, 70, 65, 115, 74, 144
3467_0_adversarial.png, 30, 50, 252, 282, 162, 212
3468_754_adversarial.png, 50, 30, 121, 171, 112, 142
3469_361_adversarial.png, 30, 70, 91, 121, 32, 102
3470_828_adversarial.png, 30, 50, 191, 221, 117, 167
3471_0_adversarial.png, 70, 30, 184, 254, 188, 218
3472_0_adversarial.png, 30, 30, 121, 151, 193, 223
3473_391_adversarial.png, 70, 70, 128, 198, 175, 245
3474_368_adversarial.png, 30, 50, 96, 126, 217, 267
3475_791_adversarial.png, 50, 30, 40, 90, 195, 225
3476_0_adversarial.png, 70, 30, 4, 74, 237, 267
3477_581_adversarial.png, 70, 30, 84, 154, 89, 119
3478_0_adversarial.png, 70, 70, 166, 236, 81, 151
3479_0_adversarial.png, 30, 30, 142, 172, 116, 146
3480_165_adversarial.png, 50, 30, 227, 277, 247, 277
3481_397_adversarial.png, 30, 50, 47, 77, 111, 161
3482_916_adversarial.png, 70, 30, 113, 183, 132, 162
3483_0_adversarial.png, 30, 70, 107, 137, 14, 84
3484_412_adversarial.png, 50, 70, 242, 292, 64, 134
3485_0_adversarial.png, 30, 50, 210, 240, 214, 264
3486_893_adversarial.png, 70, 70, 79, 149, 38, 108
3487_625_adversarial.png, 30, 70, 197, 227, 124, 194
3488_0_adversarial.png, 30, 30, 181, 211, 26, 56
3489_0_adversarial.png, 70, 70, 102, 172, 27, 97
3490_0_adversarial.png, 50, 50, 83, 133, 203, 253
3491_0_adversarial.png, 50, 70, 145, 195, 182, 252
3492_0_adversarial.png, 30, 70, 89, 119, 50, 120
3493_0_adversarial.png, 50, 70, 124, 174, 201, 271
3494_0_adversarial.png, 30, 50, 264, 294, 134, 184
3495_0_adversarial.png, 50, 70, 166, 216, 131, 201
3496_24_adversarial.png, 30, 50, 73, 103, 43, 93
3497_0_adversarial.png, 70, 50, 189, 259, 128, 178
3498_411_adversarial.png, 50, 70, 58, 108, 9, 79
3499_0_adversarial.png, 70, 30, 219, 289, 124, 154
3500_0_adversarial.png, 30, 70, 26, 56, 128, 198
3501_0_adversarial.png, 50, 50, 129, 179, 28, 78
3502_0_adversarial.png, 50, 30, 59, 109, 79, 109
3503_0_adversarial.png, 50, 70, 9, 59, 193, 263
3504_0_adversarial.png, 50, 70, 216, 266, 88, 158
3505_0_adversarial.png, 70, 70, 139, 209, 45, 115
3506_49_adversarial.png, 30, 30, 5, 35, 26, 56
3507_0_adversarial.png, 30, 70, 262, 292, 106, 176
3508_0_adversarial.png, 30, 70, 108, 138, 3, 73
3509_0_adversarial.png, 30, 70, 98, 128, 101, 171
3510_687_adversarial.png, 30, 70, 223, 253, 62, 132
3511_0_adversarial.png, 70, 30, 131, 201, 116, 146
3512_229_adversarial.png, 70, 30, 29, 99, 129, 159
3513_0_adversarial.png, 50, 70, 217, 267, 212, 282
3514_748_adversarial.png, 30, 70, 109, 139, 108, 178
3515_0_adversarial.png, 70, 50, 199, 269, 101, 151
3516_757_adversarial.png, 50, 50, 212, 262, 57, 107
3517_0_adversarial.png, 70, 70, 185, 255, 142, 212
3518_0_adversarial.png, 70, 70, 97, 167, 205, 275
3519_135_adversarial.png, 30, 70, 64, 94, 183, 253
3520_878_adversarial.png, 30, 50, 49, 79, 200, 250
3521_0_adversarial.png, 70, 70, 76, 146, 141, 211
3522_0_adversarial.png, 50, 50, 87, 137, 109, 159
3523_0_adversarial.png, 70, 30, 71, 141, 132, 162
3524_0_adversarial.png, 70, 70, 75, 145, 38, 108
3525_0_adversarial.png, 50, 70, 44, 94, 107, 177
3526_0_adversarial.png, 30, 50, 128, 158, 93, 143
3527_630_adversarial.png, 30, 70, 188, 218, 64, 134
3528_403_adversarial.png, 70, 30, 46, 116, 212, 242
3529_0_adversarial.png, 50, 30, 167, 217, 0, 30
3530_0_adversarial.png, 30, 50, 225, 255, 37, 87
3531_798_adversarial.png, 70, 50, 130, 200, 222, 272
3532_0_adversarial.png, 70, 50, 190, 260, 167, 217
3533_458_adversarial.png, 70, 50, 159, 229, 88, 138
3534_786_adversarial.png, 50, 70, 76, 126, 178, 248
3535_603_adversarial.png, 50, 50, 125, 175, 150, 200
3536_0_adversarial.png, 50, 50, 81, 131, 227, 277
3537_608_adversarial.png, 30, 30, 134, 164, 163, 193
3538_372_adversarial.png, 30, 30, 209, 239, 19, 49
3539_241_adversarial.png, 30, 30, 160, 190, 101, 131
3540_837_adversarial.png, 70, 70, 216, 286, 205, 275
3541_855_adversarial.png, 30, 30, 188, 218, 143, 173
3542_236_adversarial.png, 30, 30, 7, 37, 263, 293
3543_943_adversarial.png, 30, 30, 94, 124, 61, 91
3544_0_adversarial.png, 50, 50, 155, 205, 14, 64
3545_560_adversarial.png, 30, 30, 71, 101, 156, 186
3546_358_adversarial.png, 30, 30, 198, 228, 266, 296
3547_0_adversarial.png, 30, 50, 209, 239, 32, 82
3548_455_adversarial.png, 70, 70, 32, 102, 113, 183
3549_604_adversarial.png, 50, 30, 165, 215, 25, 55
3550_0_adversarial.png, 30, 30, 131, 161, 151, 181
3551_519_adversarial.png, 30, 30, 209, 239, 96, 126
3552_886_adversarial.png, 50, 30, 61, 111, 160, 190
3553_0_adversarial.png, 50, 30, 237, 287, 155, 185
3554_0_adversarial.png, 50, 30, 187, 237, 102, 132
3555_0_adversarial.png, 70, 70, 147, 217, 138, 208
3556_92_adversarial.png, 30, 70, 188, 218, 202, 272
3557_0_adversarial.png, 70, 30, 113, 183, 11, 41
3558_129_adversarial.png, 50, 50, 136, 186, 140, 190
3559_664_adversarial.png, 50, 70, 220, 270, 215, 285
3560_855_adversarial.png, 50, 30, 3, 53, 110, 140
3561_0_adversarial.png, 30, 70, 44, 74, 216, 286
3562_855_adversarial.png, 50, 30, 137, 187, 160, 190
3563_458_adversarial.png, 70, 70, 60, 130, 57, 127
3564_699_adversarial.png, 50, 50, 171, 221, 226, 276
3565_0_adversarial.png, 70, 70, 52, 122, 228, 298
3566_898_adversarial.png, 50, 50, 194, 244, 180, 230
3567_619_adversarial.png, 30, 30, 171, 201, 36, 66
3568_0_adversarial.png, 30, 50, 84, 114, 112, 162
3569_0_adversarial.png, 50, 70, 46, 96, 146, 216
3570_470_adversarial.png, 30, 70, 220, 250, 149, 219
3571_0_adversarial.png, 50, 30, 203, 253, 100, 130
3572_806_adversarial.png, 50, 50, 229, 279, 220, 270
3573_0_adversarial.png, 50, 50, 237, 287, 9, 59
3574_289_adversarial.png, 30, 70, 55, 85, 212, 282
3575_470_adversarial.png, 30, 70, 137, 167, 86, 156
3576_426_adversarial.png, 30, 30, 59, 89, 191, 221
3577_783_adversarial.png, 30, 50, 129, 159, 109, 159
3578_0_adversarial.png, 50, 30, 46, 96, 131, 161
3579_0_adversarial.png, 30, 50, 183, 213, 26, 76
3580_957_adversarial.png, 50, 70, 69, 119, 99, 169
3581_0_adversarial.png, 50, 70, 53, 103, 205, 275
3582_423_adversarial.png, 30, 50, 138, 168, 12, 62
3583_852_adversarial.png, 70, 30, 104, 174, 5, 35
3584_0_adversarial.png, 50, 30, 43, 93, 213, 243
3585_174_adversarial.png, 50, 30, 110, 160, 184, 214
3586_0_adversarial.png, 30, 50, 187, 217, 43, 93
3587_554_adversarial.png, 50, 50, 149, 199, 134, 184
3588_0_adversarial.png, 50, 70, 34, 84, 190, 260
3589_0_adversarial.png, 70, 30, 9, 79, 157, 187
3590_368_adversarial.png, 30, 30, 224, 254, 217, 247
3591_229_adversarial.png, 30, 50, 10, 40, 124, 174
3592_258_adversarial.png, 50, 30, 26, 76, 128, 158
3593_80_adversarial.png, 30, 30, 170, 200, 152, 182
3594_0_adversarial.png, 30, 50, 212, 242, 48, 98
3595_0_adversarial.png, 50, 30, 168, 218, 104, 134
3596_679_adversarial.png, 70, 30, 226, 296, 201, 231
3597_730_adversarial.png, 30, 50, 226, 256, 232, 282
3598_430_adversarial.png, 30, 50, 231, 261, 171, 221
3599_755_adversarial.png, 50, 50, 142, 192, 41, 91
3600_0_adversarial.png, 30, 50, 51, 81, 184, 234
3601_784_adversarial.png, 70, 30, 146, 216, 248, 278
3602_722_adversarial.png, 30, 70, 126, 156, 53, 123
3603_406_adversarial.png, 70, 70, 112, 182, 13, 83
3604_303_adversarial.png, 30, 50, 68, 98, 229, 279
3605_0_adversarial.png, 70, 50, 189, 259, 189, 239
3606_0_adversarial.png, 30, 70, 117, 147, 22, 92
3607_661_adversarial.png, 50, 50, 158, 208, 221, 271
3608_218_adversarial.png, 70, 30, 218, 288, 204, 234
3609_884_adversarial.png, 30, 30, 249, 279, 37, 67
3610_935_adversarial.png, 50, 70, 16, 66, 202, 272
3611_0_adversarial.png, 50, 50, 15, 65, 103, 153
3612_725_adversarial.png, 50, 30, 202, 252, 176, 206
3613_0_adversarial.png, 50, 30, 41, 91, 261, 291
3614_0_adversarial.png, 30, 70, 238, 268, 111, 181
3615_463_adversarial.png, 50, 50, 111, 161, 133, 183
3616_0_adversarial.png, 50, 70, 114, 164, 134, 204
3617_0_adversarial.png, 70, 50, 150, 220, 238, 288
3618_270_adversarial.png, 30, 30, 75, 105, 247, 277
3619_352_adversarial.png, 50, 30, 107, 157, 13, 43
3620_0_adversarial.png, 50, 30, 236, 286, 131, 161
3621_0_adversarial.png, 70, 50, 27, 97, 64, 114
3622_237_adversarial.png, 50, 30, 34, 84, 178, 208
3623_0_adversarial.png, 50, 50, 80, 130, 44, 94
3624_0_adversarial.png, 70, 70, 184, 254, 92, 162
3625_411_adversarial.png, 30, 30, 146, 176, 240, 270
3626_0_adversarial.png, 70, 70, 128, 198, 115, 185
3627_0_adversarial.png, 30, 30, 23, 53, 177, 207
3628_521_adversarial.png, 30, 50, 2, 32, 76, 126
3629_921_adversarial.png, 50, 30, 168, 218, 164, 194
3630_674_adversarial.png, 30, 30, 101, 131, 72, 102
3631_453_adversarial.png, 70, 30, 62, 132, 246, 276
3632_279_adversarial.png, 30, 30, 83, 113, 261, 291
3633_0_adversarial.png, 70, 50, 95, 165, 112, 162
3634_811_adversarial.png, 50, 50, 142, 192, 140, 190
3635_0_adversarial.png, 70, 70, 146, 216, 181, 251
3636_719_adversarial.png, 30, 70, 244, 274, 45, 115
3637_0_adversarial.png, 70, 50, 178, 248, 103, 153
3638_0_adversarial.png, 50, 50, 217, 267, 106, 156
3639_145_adversarial.png, 50, 50, 60, 110, 0, 50
3640_0_adversarial.png, 70, 30, 208, 278, 0, 30
3641_0_adversarial.png, 70, 50, 186, 256, 95, 145
3642_220_adversarial.png, 50, 30, 61, 111, 45, 75
3643_0_adversarial.png, 70, 30, 143, 213, 241, 271
3644_231_adversarial.png, 30, 50, 113, 143, 141, 191
3645_0_adversarial.png, 50, 50, 205, 255, 199, 249
3646_0_adversarial.png, 50, 50, 87, 137, 120, 170
3647_375_adversarial.png, 30, 70, 268, 298, 182, 252
3648_0_adversarial.png, 70, 70, 164, 234, 76, 146
3649_0_adversarial.png, 70, 70, 81, 151, 194, 264
3650_0_adversarial.png, 70, 70, 158, 228, 47, 117
3651_401_adversarial.png, 70, 30, 30, 100, 177, 207
3652_685_adversarial.png, 70, 50, 11, 81, 233, 283
3653_251_adversarial.png, 50, 30, 98, 148, 134, 164
3654_483_adversarial.png, 30, 30, 266, 296, 217, 247
3655_0_adversarial.png, 30, 70, 258, 288, 144, 214
3656_0_adversarial.png, 30, 70, 168, 198, 153, 223
3657_959_adversarial.png, 30, 50, 201, 231, 18, 68
3658_484_adversarial.png, 70, 50, 108, 178, 190, 240
3659_538_adversarial.png, 50, 50, 128, 178, 5, 55
3660_0_adversarial.png, 50, 30, 139, 189, 155, 185
3661_918_adversarial.png, 50, 50, 38, 88, 201, 251
3662_0_adversarial.png, 50, 70, 236, 286, 30, 100
3663_0_adversarial.png, 50, 70, 152, 202, 10, 80
3664_971_adversarial.png, 70, 70, 120, 190, 203, 273
3665_0_adversarial.png, 50, 30, 149, 199, 237, 267
3666_893_adversarial.png, 30, 50, 26, 56, 234, 284
3667_388_adversarial.png, 50, 30, 225, 275, 30, 60
3668_0_adversarial.png, 30, 70, 155, 185, 108, 178
3669_887_adversarial.png, 30, 30, 111, 141, 267, 297
3670_0_adversarial.png, 50, 30, 101, 151, 48, 78
3671_0_adversarial.png, 70, 50, 108, 178, 39, 89
3672_0_adversarial.png, 70, 50, 182, 252, 204, 254
3673_305_adversarial.png, 30, 70, 47, 77, 214, 284
3674_0_adversarial.png, 50, 50, 220, 270, 247, 297
3675_710_adversarial.png, 50, 70, 58, 108, 225, 295
3676_401_adversarial.png, 30, 30, 112, 142, 209, 239
3677_452_adversarial.png, 30, 30, 100, 130, 131, 161
3678_530_adversarial.png, 70, 50, 160, 230, 243, 293
3679_0_adversarial.png, 50, 50, 162, 212, 11, 61
3680_248_adversarial.png, 30, 30, 176, 206, 72, 102
3681_0_adversarial.png, 30, 50, 224, 254, 58, 108
3682_199_adversarial.png, 50, 50, 180, 230, 146, 196
3683_505_adversarial.png, 30, 50, 203, 233, 246, 296
3684_509_adversarial.png, 50, 50, 16, 66, 204, 254
3685_495_adversarial.png, 30, 50, 203, 233, 218, 268
3686_601_adversarial.png, 30, 70, 224, 254, 209, 279
3687_0_adversarial.png, 30, 50, 165, 195, 50, 100
3688_0_adversarial.png, 30, 30, 55, 85, 252, 282
3689_215_adversarial.png, 50, 30, 120, 170, 213, 243
3690_0_adversarial.png, 70, 30, 110, 180, 53, 83
3691_878_adversarial.png, 30, 30, 45, 75, 261, 291
3692_559_adversarial.png, 30, 70, 225, 255, 27, 97
3693_790_adversarial.png, 70, 70, 55, 125, 9, 79
3694_783_adversarial.png, 30, 50, 239, 269, 221, 271
3695_0_adversarial.png, 50, 30, 64, 114, 88, 118
3696_676_adversarial.png, 30, 70, 99, 129, 173, 243
3697_0_adversarial.png, 70, 50, 49, 119, 180, 230
3698_0_adversarial.png, 50, 50, 173, 223, 236, 286
3699_0_adversarial.png, 30, 70, 153, 183, 83, 153
3700_0_adversarial.png, 70, 50, 44, 114, 173, 223
3701_0_adversarial.png, 70, 30, 137, 207, 63, 93
3702_910_adversarial.png, 30, 30, 245, 275, 228, 258
3703_0_adversarial.png, 70, 70, 199, 269, 64, 134
3704_0_adversarial.png, 30, 50, 41, 71, 138, 188
3705_959_adversarial.png, 30, 50, 102, 132, 196, 246
3706_0_adversarial.png, 70, 30, 214, 284, 155, 185
3707_779_adversarial.png, 30, 30, 241, 271, 188, 218
3708_0_adversarial.png, 70, 50, 28, 98, 241, 291
3709_630_adversarial.png, 30, 30, 121, 151, 251, 281
3710_0_adversarial.png, 70, 70, 7, 77, 23, 93
3711_749_adversarial.png, 30, 30, 98, 128, 66, 96
3712_0_adversarial.png, 30, 30, 233, 263, 58, 88
3713_778_adversarial.png, 30, 70, 183, 213, 175, 245
3714_0_adversarial.png, 30, 50, 140, 170, 15, 65
3715_368_adversarial.png, 50, 70, 38, 88, 178, 248
3716_0_adversarial.png, 70, 50, 58, 128, 168, 218
3717_0_adversarial.png, 70, 30, 179, 249, 208, 238
3718_0_adversarial.png, 50, 50, 197, 247, 126, 176
3719_0_adversarial.png, 70, 70, 65, 135, 43, 113
3720_0_adversarial.png, 30, 50, 250, 280, 136, 186
3721_0_adversarial.png, 70, 50, 85, 155, 68, 118
3722_119_adversarial.png, 30, 70, 244, 274, 40, 110
3723_391_adversarial.png, 70, 30, 116, 186, 139, 169
3724_71_adversarial.png, 30, 50, 77, 107, 3, 53
3725_319_adversarial.png, 30, 70, 179, 209, 32, 102
3726_0_adversarial.png, 50, 50, 82, 132, 14, 64
3727_0_adversarial.png, 70, 50, 79, 149, 125, 175
3728_0_adversarial.png, 50, 70, 61, 111, 57, 127
3729_0_adversarial.png, 30, 50, 249, 279, 27, 77
3730_0_adversarial.png, 70, 30, 153, 223, 155, 185
3731_0_adversarial.png, 70, 70, 135, 205, 154, 224
3732_0_adversarial.png, 50, 70, 161, 211, 203, 273
3733_0_adversarial.png, 70, 50, 50, 120, 111, 161
3734_675_adversarial.png, 70, 30, 57, 127, 116, 146
3735_0_adversarial.png, 70, 70, 140, 210, 211, 281
3736_315_adversarial.png, 50, 30, 164, 214, 184, 214
3737_819_adversarial.png, 30, 50, 107, 137, 34, 84
3738_0_adversarial.png, 50, 50, 119, 169, 96, 146
3739_855_adversarial.png, 50, 30, 170, 220, 235, 265
3740_0_adversarial.png, 70, 50, 118, 188, 199, 249
3741_0_adversarial.png, 70, 70, 188, 258, 122, 192
3742_0_adversarial.png, 50, 50, 238, 288, 129, 179
3743_467_adversarial.png, 30, 50, 222, 252, 9, 59
3744_21_adversarial.png, 30, 30, 167, 197, 187, 217
3745_0_adversarial.png, 70, 70, 134, 204, 176, 246
3746_0_adversarial.png, 70, 50, 108, 178, 223, 273
3747_415_adversarial.png, 50, 30, 30, 80, 209, 239
3748_265_adversarial.png, 30, 30, 4, 34, 97, 127
3749_414_adversarial.png, 30, 30, 4, 34, 145, 175
3750_0_adversarial.png, 50, 30, 231, 281, 138, 168
3751_523_adversarial.png, 30, 70, 78, 108, 44, 114
3752_0_adversarial.png, 50, 70, 231, 281, 72, 142
3753_594_adversarial.png, 30, 30, 161, 191, 35, 65
3754_677_adversarial.png, 30, 70, 5, 35, 136, 206
3755_203_adversarial.png, 70, 50, 163, 233, 194, 244
3756_0_adversarial.png, 70, 50, 148, 218, 242, 292
3757_383_adversarial.png, 70, 50, 226, 296, 189, 239
3758_0_adversarial.png, 70, 30, 72, 142, 134, 164
3759_0_adversarial.png, 50, 70, 131, 181, 98, 168
3760_0_adversarial.png, 70, 30, 129, 199, 138, 168
3761_771_adversarial.png, 50, 50, 37, 87, 230, 280
3762_0_adversarial.png, 70, 50, 145, 215, 102, 152
3763_0_adversarial.png, 70, 70, 12, 82, 219, 289
3764_0_adversarial.png, 30, 50, 35, 65, 61, 111
3765_591_adversarial.png, 30, 30, 6, 36, 107, 137
3766_240_adversarial.png, 50, 70, 244, 294, 45, 115
3767_0_adversarial.png, 30, 70, 61, 91, 149, 219
3768_0_adversarial.png, 30, 70, 91, 121, 141, 211
3769_0_adversarial.png, 70, 70, 143, 213, 122, 192
3770_0_adversarial.png, 50, 70, 156, 206, 156, 226
3771_288_adversarial.png, 30, 30, 252, 282, 15, 45
3772_948_adversarial.png, 70, 50, 32, 102, 54, 104
3773_0_adversarial.png, 70, 30, 160, 230, 62, 92
3774_884_adversarial.png, 50, 30, 38, 88, 97, 127
3775_489_adversarial.png, 50, 30, 129, 179, 89, 119
3776_504_adversarial.png, 30, 70, 179, 209, 7, 77
3777_0_adversarial.png, 50, 70, 13, 63, 206, 276
3778_0_adversarial.png, 50, 70, 142, 192, 10, 80
3779_212_adversarial.png, 30, 50, 160, 190, 159, 209
3780_176_adversarial.png, 50, 50, 99, 149, 45, 95
3781_392_adversarial.png, 50, 50, 199, 249, 51, 101
3782_0_adversarial.png, 70, 50, 5, 75, 133, 183
3783_0_adversarial.png, 50, 70, 225, 275, 136, 206
3784_0_adversarial.png, 50, 70, 216, 266, 58, 128
3785_460_adversarial.png, 30, 50, 106, 136, 53, 103
3786_0_adversarial.png, 70, 50, 167, 237, 116, 166
3787_621_adversarial.png, 30, 30, 23, 53, 165, 195
3788_0_adversarial.png, 70, 70, 68, 138, 81, 151
3789_0_adversarial.png, 70, 50, 171, 241, 57, 107
3790_0_adversarial.png, 70, 50, 94, 164, 225, 275
3791_0_adversarial.png, 70, 70, 163, 233, 150, 220
3792_451_adversarial.png, 30, 70, 85, 115, 88, 158
3793_0_adversarial.png, 50, 70, 153, 203, 8, 78
3794_0_adversarial.png, 70, 70, 41, 111, 209, 279
3795_650_adversarial.png, 50, 50, 163, 213, 135, 185
3796_0_adversarial.png, 70, 50, 126, 196, 20, 70
3797_0_adversarial.png, 50, 70, 132, 182, 140, 210
3798_0_adversarial.png, 70, 50, 225, 295, 33, 83
3799_0_adversarial.png, 70, 30, 164, 234, 188, 218
3800_640_adversarial.png, 30, 70, 174, 204, 144, 214
3801_0_adversarial.png, 70, 30, 1, 71, 195, 225
3802_0_adversarial.png, 70, 70, 152, 222, 141, 211
3803_0_adversarial.png, 70, 30, 35, 105, 71, 101
3804_0_adversarial.png, 50, 70, 236, 286, 185, 255
3805_0_adversarial.png, 70, 70, 97, 167, 136, 206
3806_0_adversarial.png, 50, 50, 168, 218, 175, 225
3807_0_adversarial.png, 70, 50, 136, 206, 121, 171
3808_772_adversarial.png, 50, 30, 19, 69, 15, 45
3809_0_adversarial.png, 70, 30, 203, 273, 6, 36
3810_317_adversarial.png, 50, 70, 134, 184, 210, 280
3811_251_adversarial.png, 30, 50, 169, 199, 58, 108
3812_0_adversarial.png, 70, 70, 3, 73, 147, 217
3813_0_adversarial.png, 50, 30, 214, 264, 104, 134
3814_0_adversarial.png, 50, 70, 3, 53, 83, 153
3815_887_adversarial.png, 70, 30, 213, 283, 126, 156
3816_0_adversarial.png, 70, 30, 43, 113, 152, 182
3817_0_adversarial.png, 50, 50, 174, 224, 11, 61
3818_0_adversarial.png, 70, 70, 160, 230, 170, 240
3819_680_adversarial.png, 50, 30, 91, 141, 41, 71
3820_0_adversarial.png, 70, 30, 47, 117, 119, 149
3821_0_adversarial.png, 50, 70, 221, 271, 77, 147
3822_882_adversarial.png, 50, 30, 10, 60, 58, 88
3823_0_adversarial.png, 50, 50, 182, 232, 188, 238
3824_141_adversarial.png, 50, 30, 114, 164, 11, 41
3825_0_adversarial.png, 70, 30, 153, 223, 91, 121
3826_721_adversarial.png, 30, 30, 63, 93, 40, 70
3827_0_adversarial.png, 70, 30, 33, 103, 253, 283
3828_823_adversarial.png, 70, 30, 124, 194, 99, 129
3829_0_adversarial.png, 70, 70, 164, 234, 153, 223
3830_0_adversarial.png, 30, 50, 210, 240, 45, 95
3831_182_adversarial.png, 50, 50, 124, 174, 170, 220
3832_0_adversarial.png, 70, 70, 110, 180, 226, 296
3833_0_adversarial.png, 70, 70, 224, 294, 182, 252
3834_586_adversarial.png, 50, 30, 179, 229, 136, 166
3835_0_adversarial.png, 70, 70, 125, 195, 11, 81
3836_0_adversarial.png, 30, 70, 229, 259, 119, 189
3837_411_adversarial.png, 30, 70, 136, 166, 206, 276
3838_410_adversarial.png, 30, 30, 209, 239, 14, 44
3839_0_adversarial.png, 70, 50, 124, 194, 165, 215
3840_653_adversarial.png, 70, 30, 194, 264, 161, 191
3841_811_adversarial.png, 30, 50, 62, 92, 13, 63
3842_0_adversarial.png, 70, 50, 104, 174, 106, 156
3843_507_adversarial.png, 50, 30, 41, 91, 130, 160
3844_940_adversarial.png, 30, 50, 138, 168, 120, 170
3845_0_adversarial.png, 50, 30, 131, 181, 77, 107
3846_0_adversarial.png, 50, 70, 237, 287, 131, 201
3847_0_adversarial.png, 70, 30, 185, 255, 236, 266
3848_0_adversarial.png, 70, 70, 8, 78, 125, 195
3849_0_adversarial.png, 50, 70, 144, 194, 167, 237
3850_458_adversarial.png, 70, 50, 9, 79, 114, 164
3851_0_adversarial.png, 30, 50, 268, 298, 112, 162
3852_945_adversarial.png, 50, 30, 219, 269, 131, 161
3853_0_adversarial.png, 30, 30, 29, 59, 266, 296
3854_292_adversarial.png, 30, 30, 110, 140, 216, 246
3855_0_adversarial.png, 50, 50, 246, 296, 74, 124
3856_0_adversarial.png, 70, 70, 72, 142, 147, 217
3857_0_adversarial.png, 70, 50, 115, 185, 195, 245
3858_849_adversarial.png, 70, 50, 33, 103, 188, 238
3859_0_adversarial.png, 30, 50, 21, 51, 45, 95
3860_0_adversarial.png, 30, 30, 24, 54, 79, 109
3861_0_adversarial.png, 50, 70, 203, 253, 34, 104
3862_378_adversarial.png, 30, 30, 4, 34, 139, 169
3863_457_adversarial.png, 30, 30, 172, 202, 105, 135
3864_0_adversarial.png, 50, 70, 52, 102, 83, 153
3865_0_adversarial.png, 70, 70, 13, 83, 93, 163
3866_980_adversarial.png, 30, 50, 17, 47, 148, 198
3867_0_adversarial.png, 50, 30, 191, 241, 77, 107
3868_0_adversarial.png, 50, 50, 127, 177, 82, 132
3869_852_adversarial.png, 30, 50, 263, 293, 226, 276
3870_0_adversarial.png, 70, 70, 189, 259, 217, 287
3871_589_adversarial.png, 30, 30, 104, 134, 156, 186
3872_619_adversarial.png, 50, 50, 87, 137, 132, 182
3873_688_adversarial.png, 70, 50, 120, 190, 245, 295
3874_0_adversarial.png, 70, 50, 90, 160, 172, 222
3875_0_adversarial.png, 30, 30, 104, 134, 207, 237
3876_0_adversarial.png, 50, 70, 130, 180, 74, 144
3877_0_adversarial.png, 50, 50, 29, 79, 22, 72
3878_893_adversarial.png, 50, 30, 155, 205, 39, 69
3879_0_adversarial.png, 70, 50, 192, 262, 135, 185
3880_0_adversarial.png, 50, 70, 239, 289, 90, 160
3881_0_adversarial.png, 70, 30, 76, 146, 131, 161
3882_0_adversarial.png, 70, 70, 32, 102, 30, 100
3883_452_adversarial.png, 50, 30, 170, 220, 61, 91
3884_716_adversarial.png, 70, 30, 218, 288, 138, 168
3885_0_adversarial.png, 70, 50, 55, 125, 178, 228
3886_0_adversarial.png, 70, 70, 60, 130, 46, 116
3887_0_adversarial.png, 70, 70, 193, 263, 218, 288
3888_130_adversarial.png, 30, 50, 151, 181, 72, 122
3889_0_adversarial.png, 70, 70, 128, 198, 149, 219
3890_455_adversarial.png, 30, 30, 201, 231, 93, 123
3891_0_adversarial.png, 50, 70, 98, 148, 164, 234
3892_0_adversarial.png, 70, 70, 58, 128, 120, 190
3893_0_adversarial.png, 70, 50, 141, 211, 208, 258
3894_0_adversarial.png, 30, 50, 162, 192, 56, 106
3895_0_adversarial.png, 70, 70, 178, 248, 50, 120
3896_926_adversarial.png, 30, 50, 222, 252, 6, 56
3897_184_adversarial.png, 70, 50, 146, 216, 50, 100
3898_458_adversarial.png, 70, 50, 187, 257, 223, 273
3899_406_adversarial.png, 70, 30, 131, 201, 59, 89
3900_931_adversarial.png, 30, 30, 190, 220, 68, 98
3901_401_adversarial.png, 50, 30, 235, 285, 199, 229
3902_950_adversarial.png, 50, 50, 52, 102, 148, 198
3903_206_adversarial.png, 50, 70, 212, 262, 195, 265
3904_0_adversarial.png, 70, 70, 219, 289, 28, 98
3905_671_adversarial.png, 30, 50, 190, 220, 42, 92
3906_0_adversarial.png, 70, 50, 2, 72, 133, 183
3907_809_adversarial.png, 50, 30, 6, 56, 248, 278
3908_0_adversarial.png, 70, 50, 140, 210, 175, 225
3909_644_adversarial.png, 30, 30, 138, 168, 48, 78
3910_0_adversarial.png, 50, 30, 119, 169, 123, 153
3911_0_adversarial.png, 30, 30, 204, 234, 20, 50
3912_152_adversarial.png, 50, 70, 108, 158, 101, 171
3913_0_adversarial.png, 70, 30, 117, 187, 40, 70
3914_0_adversarial.png, 70, 30, 219, 289, 247, 277
3915_360_adversarial.png, 70, 70, 19, 89, 72, 142
3916_0_adversarial.png, 70, 70, 151, 221, 187, 257
3917_476_adversarial.png, 30, 30, 48, 78, 258, 288
